route_id,service_id,trip_id,realtime_trip_id,trip_headsign,trip_short_name,trip_long_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
63062,2437,86080126,RET:M006:438919,Pernis,438919,,0,,771683,1,1
63063,2437,86091996,RET:M007:439205,Nesselande,439205,,1,,771665,1,1
62481,2437,86091957,RET:M009:439923,De Akkers,439923,,0,,771715,1,1
62481,2437,86077485,RET:M009:439786,Rotterdam Centraal,439786,,1,,771696,1,1
63062,2437,86080456,RET:M006:439065,Pernis,439065,,0,,771683,1,1
63062,2437,86080454,RET:M006:439069,Pernis,439069,,0,,771683,1,1
62482,2437,86076944,RET:M010:440246,Den Haag Centraal,440246,,1,,771697,1,1
62325,2437,86093712,RET:M008:439648,De Terp,439648,,1,,771695,1,1
63062,2437,86084345,RET:M006:439089,Binnenhof,439089,,1,,771718,1,1
62482,2437,86077536,RET:M010:439978,Den Haag Centraal,439978,,1,,771697,1,1
63062,2437,86090814,RET:M006:439111,Kralingse Zoom,439111,,0,,768850,1,1
62481,2437,86091094,RET:M009:439840,Rotterdam Centraal,439840,,1,,771719,1,1
62481,2437,86091095,RET:M009:439841,De Akkers,439841,,0,,771715,1,1
63062,2437,86091727,RET:M006:439012,Binnenhof,439012,,1,,771718,1,1
63063,2437,86092812,RET:M007:439252,Nesselande,439252,,1,,771665,1,1
63062,2437,86091077,RET:M006:439094,Pernis,439094,,0,,771683,1,1
62481,2437,86088489,RET:M009:439835,De Akkers,439835,,0,,771674,1,1
62482,2437,86093454,RET:M010:440043,Slinge,440043,,0,,771735,1,1
63063,2437,86093864,RET:M007:439199,Nesselande,439199,,1,,771665,1,1
62325,2437,86087445,RET:M008:439439,Hoogvliet,439439,,0,,771769,1,1
62482,2437,86081981,RET:M010:440151,Slinge,440151,,0,,771755,1,1
62325,2437,86087444,RET:M008:439438,De Terp,439438,,1,,771695,1,1
63063,2437,86093929,RET:M007:439371,Nesselande,439371,,1,,771665,1,1
63063,2437,86081946,RET:M007:439317,Nesselande,439317,,1,,771665,1,1
62481,2437,86081779,RET:M009:439804,Rotterdam Centraal,439804,,1,,771696,1,1
62325,2437,86087216,RET:M008:439571,Hoogvliet,439571,,0,,771769,1,1
62482,2437,86080825,RET:M010:440225,Slinge,440225,,0,,771760,1,1
62482,2437,86086685,RET:M010:440059,Slinge,440059,,0,,771726,1,1
62482,2437,86078160,RET:M010:440120,Den Haag Centraal,440120,,1,,771753,1,1
63062,2437,86085040,RET:M006:438922,Binnenhof,438922,,1,,771718,1,1
63062,2437,86085037,RET:M006:438923,Pernis,438923,,0,,771683,1,1
62481,2437,86084780,RET:M009:439918,Rotterdam Centraal,439918,,1,,771696,1,1
63062,2437,86077621,RET:M006:439179,Binnenhof,439179,,1,,768821,1,1
63062,2437,86091395,RET:M006:438904,Binnenhof,438904,,1,,771718,1,1
63063,2437,86086221,RET:M007:439315,Nesselande,439315,,1,,771665,1,1
63063,2437,86089394,RET:M007:439279,Nesselande,439279,,1,,771665,1,1
63063,2437,86088379,RET:M007:439194,Schiedam Centrum,439194,,0,,771778,1,1
63062,2437,86080458,RET:M006:439061,Pernis,439061,,0,,771683,1,1
63063,2437,86084516,RET:M007:439284,Schiedam Centrum,439284,,0,,771778,1,1
62482,2437,86089181,RET:M010:440286,Den Haag Centraal,440286,,1,,771713,1,1
63062,2437,86084109,RET:M006:439166,Binnenhof,439166,,1,,771718,1,1
63062,2437,86082099,RET:M006:438945,Binnenhof,438945,,1,,768821,1,1
63063,2437,86086404,RET:M007:439324,Nesselande,439324,,1,,771702,1,1
62325,2437,86091066,RET:M008:439473,De Terp,439473,,1,,771695,1,1
63062,2437,86091075,RET:M006:439090,Pernis,439090,,0,,771683,1,1
62325,2061,83713049,RET:M008:330460,De Terp,330460,,1,,771729,1,
62481,2061,83709057,RET:M009:330597,De Akkers,330597,,0,,771674,1,1
62481,2061,83711676,RET:M009:330603,De Akkers,330603,,0,,771690,1,
62481,2061,85376076,RET:M009:330590,Rotterdam Centraal,330590,,1,,771764,1,1
62325,2061,85377066,RET:M008:330433,De Akkers,330433,,0,,771769,1,
62325,2061,83713113,RET:M008:330434,De Terp,330434,,1,,771729,1,1
62325,2061,85382845,RET:M008:330427,De Terp,330427,,1,,771729,1,1
62325,2061,85382847,RET:M008:330425,De Terp,330425,,1,,771729,1,1
62325,2061,83709854,RET:M008:330393,De Terp,330393,,1,,771729,1,1
62325,2061,83709848,RET:M008:330398,De Akkers,330398,,0,,771769,1,
62325,2061,83709856,RET:M008:330395,De Terp,330395,,1,,771727,1,
62325,2061,85372082,RET:M008:330367,De Akkers,330367,,0,,771769,1,1
62325,2061,85372076,RET:M008:330361,De Akkers,330361,,0,,771769,1,
62325,2061,83712790,RET:M008:330376,De Terp,330376,,1,,771729,1,1
62325,2061,85375301,RET:M008:330341,De Terp,330341,,1,,771695,1,
62325,2061,83715303,RET:M008:330353,De Terp,330353,,1,,771729,1,
62325,2061,85375304,RET:M008:330345,De Terp,330345,,1,,771729,1,
62325,2061,83717410,RET:M008:330336,De Terp,330336,,1,,771729,1,1
62325,2061,83716349,RET:M008:330304,De Terp,330304,,1,,771729,1,
62325,2061,83716346,RET:M008:330307,De Akkers,330307,,0,,771769,1,
62325,2061,85382349,RET:M008:330278,De Akkers,330278,,0,,771769,1,1
62325,2061,83714740,RET:M008:330259,De Terp,330259,,1,,771729,1,1
63063,2061,83711402,RET:M007:330237,Nesselande,330237,,1,,771702,1,1
63063,2061,85378125,RET:M007:330214,Nesselande,330214,,1,,771665,1,1
63063,2061,83709999,RET:M007:330194,Nesselande,330194,,1,,771702,1,1
63063,2061,83713677,RET:M007:330186,Nesselande,330186,,1,,771665,1,
63063,2061,83713678,RET:M007:330187,Schiedam Centrum,330187,,0,,771778,1,
63063,2061,85375654,RET:M007:330176,Nesselande,330176,,1,,771665,1,
63063,2061,83711702,RET:M007:330169,Nesselande,330169,,1,,771665,1,
63063,2061,85378768,RET:M007:330155,Nesselande,330155,,1,,771665,1,
63063,2061,83716926,RET:M007:330138,Schiedam Centrum,330138,,0,,771778,1,
63063,2061,85381866,RET:M007:330135,Nesselande,330135,,1,,771665,1,1
63063,2061,85383309,RET:M007:330141,Nesselande,330141,,1,,771665,1,1
63063,2061,85383345,RET:M007:330106,Nesselande,330106,,1,,771665,1,1
63063,2061,85377413,RET:M007:330103,Schiedam Centrum,330103,,0,,771778,1,
63063,2061,83709768,RET:M007:330092,Nesselande,330092,,1,,771665,1,1
63063,2061,85378385,RET:M007:330062,Schiedam Centrum,330062,,0,,771778,1,1
63063,2061,85382864,RET:M007:330077,Alexander,330077,,0,,771730,1,1
63063,2061,85372904,RET:M007:330007,Schiedam Centrum,330007,,0,,771778,1,
63062,2061,85374465,RET:M006:329992,Kralingse Zoom,329992,,0,,768850,1,1
62481,2061,85377545,RET:M009:330552,Rotterdam Centraal,330552,,1,,771694,1,
63062,2061,83708514,RET:M006:329975,Pernis,329975,,0,,771683,1,
63062,2061,83714628,RET:M006:329967,Pernis,329967,,0,,771683,1,1
63062,2061,85382410,RET:M006:329860,Pernis,329860,,0,,771728,1,
63062,2061,85377924,RET:M006:329879,Binnenhof,329879,,1,,771718,1,1
63062,2061,83714773,RET:M006:329884,Pernis,329884,,0,,771683,1,1
63062,2061,83716826,RET:M006:329904,Binnenhof,329904,,1,,768821,1,1
63062,2061,85376450,RET:M006:329820,Binnenhof,329820,,1,,771718,1,1
63062,2061,85374394,RET:M006:329783,Pernis,329783,,0,,771683,1,1
63062,2061,85374395,RET:M006:329782,Binnenhof,329782,,1,,771718,1,1
63062,2061,83714574,RET:M006:329798,Binnenhof,329798,,1,,771718,1,
63062,2061,83709822,RET:M006:329751,Binnenhof,329751,,1,,771718,1,1
63062,2061,83711323,RET:M006:329705,Binnenhof,329705,,1,,771718,1,1
63062,2061,85378368,RET:M006:329697,Binnenhof,329697,,1,,771718,1,
63062,2061,85377048,RET:M006:329690,Pernis,329690,,0,,771728,1,
63062,2061,83711999,RET:M006:329679,Binnenhof,329679,,1,,771718,1,
62481,2061,83717055,RET:M009:330548,De Akkers,330548,,0,,771674,1,
62482,2061,85377176,RET:M010:331047,Den Haag Centraal,331047,,1,,771697,1,1
62482,2061,85378526,RET:M010:331016,Den Haag Centraal,331016,,1,,771697,1,1
62482,2061,83710640,RET:M010:331022,Den Haag Centraal,331022,,1,,771697,1,
62482,2061,85378528,RET:M010:331010,Den Haag Centraal,331010,,1,,771753,1,
62482,2061,85380747,RET:M010:330992,Den Haag Centraal,330992,,1,,771697,1,1
62482,2061,83717910,RET:M010:330971,Den Haag Centraal,330971,,1,,771697,1,1
62482,2061,85378517,RET:M010:330940,Slinge,330940,,0,,771726,1,1
62482,2061,85377180,RET:M010:330933,Slinge,330933,,0,,771735,1,1
62482,2061,85372613,RET:M010:330907,Slinge,330907,,0,,771735,1,1
62482,2061,85382700,RET:M010:330842,Slinge,330842,,0,,771735,1,1
62482,2061,83712578,RET:M010:330809,Slinge,330809,,0,,771735,1,1
62482,2061,83712708,RET:M010:330817,Slinge,330817,,0,,771735,1,1
62481,2061,83712395,RET:M009:330508,De Akkers,330508,,0,,771674,1,
62481,2061,85372488,RET:M009:330498,De Akkers,330498,,0,,771674,1,1
62481,2061,85372649,RET:M009:330497,Rotterdam Centraal,330497,,1,,771764,1,1
62481,2061,83710626,RET:M009:330517,De Akkers,330517,,0,,771674,1,1
62481,2061,83714415,RET:M009:330797,De Akkers,330797,,0,,771674,1,1
62481,2061,83717084,RET:M009:330787,Rotterdam Centraal,330787,,1,,771764,1,1
62481,2061,85382264,RET:M009:330779,Rotterdam Centraal,330779,,1,,771764,1,1
62481,2061,85380388,RET:M009:330482,De Akkers,330482,,0,,771674,1,
62481,2061,85379102,RET:M009:330715,De Akkers,330715,,0,,771674,1,1
62481,2061,83714822,RET:M009:330696,De Akkers,330696,,0,,771715,1,
62481,2061,83710170,RET:M009:330657,De Akkers,330657,,0,,771674,1,1
62481,2061,85373433,RET:M009:330655,De Akkers,330655,,0,,771759,1,
62481,2061,85376045,RET:M009:330661,De Akkers,330661,,0,,771674,1,1
62481,2061,85382906,RET:M009:330638,De Akkers,330638,,0,,771674,1,1
62481,2061,85382814,RET:M009:330608,Rotterdam Centraal,330608,,1,,771694,1,
62481,2061,85379759,RET:M009:330614,Rotterdam Centraal,330614,,1,,771764,1,1
62325,1569,83987356,RET:M008:381013,De Terp,381013,,1,,771729,1,1
62325,1569,83211585,RET:M008:381017,De Terp,381017,,1,,771729,1,
62481,1569,83984452,RET:M009:381155,De Akkers,381155,,0,,771674,1,1
62481,1569,83213634,RET:M009:381161,De Akkers,381161,,0,,771690,1,
62481,1569,83202910,RET:M009:381144,Rotterdam Centraal,381144,,1,,771779,1,
62325,1569,83199125,RET:M008:380954,De Terp,380954,,1,,771729,1,1
62325,1569,83983947,RET:M008:380914,De Terp,380914,,1,,771729,1,1
62325,1569,83981495,RET:M008:380932,Capelsebrug,380932,,1,,766796,1,1
62325,1569,83981785,RET:M008:380873,De Akkers,380873,,0,,771769,1,1
62325,1569,83981959,RET:M008:380878,De Terp,380878,,1,,771729,1,
62325,1569,83199482,RET:M008:380853,De Akkers,380853,,0,,771769,1,1
62325,1569,83983349,RET:M008:380826,De Akkers,380826,,0,,771688,1,
62325,1569,83980860,RET:M008:380800,De Terp,380800,,1,,771729,1,1
62481,1569,83203808,RET:M009:381140,De Akkers,381140,,0,,771690,1,
62481,1569,83986983,RET:M009:381139,Rotterdam Centraal,381139,,1,,771764,1,
62481,1569,83986980,RET:M009:381132,De Akkers,381132,,0,,771759,1,
62481,1569,83986981,RET:M009:381134,Slinge,381134,,0,,771690,1,
63063,1569,83987755,RET:M007:380741,Nesselande,380741,,1,,771665,1,1
63063,1569,83984160,RET:M007:380738,Schiedam Centrum,380738,,0,,771778,1,
63063,1569,83981698,RET:M007:380753,Nesselande,380753,,1,,771665,1,1
63063,1569,83980513,RET:M007:380726,Nesselande,380726,,1,,771702,1,1
63063,1569,83986716,RET:M007:380717,Schiedam Centrum,380717,,0,,771778,1,
63063,1569,83980374,RET:M007:380689,Schiedam Centrum,380689,,0,,771778,1,1
63063,1569,83979375,RET:M007:380693,Schiedam Centrum,380693,,0,,771778,1,1
63063,1569,83987231,RET:M007:380669,Nesselande,380669,,1,,771665,1,1
63063,1569,83983654,RET:M007:380673,Nesselande,380673,,1,,771702,1,1
63063,1569,83982607,RET:M007:380623,Nesselande,380623,,1,,771665,1,
63063,1569,83984588,RET:M007:380599,Schiedam Centrum,380599,,0,,771778,1,1
63063,1569,83198470,RET:M007:380580,Schiedam Centrum,380580,,0,,771778,1,1
63063,1569,83981969,RET:M007:380572,Schiedam Centrum,380572,,0,,771778,1,
63063,1569,83987647,RET:M007:380551,Schiedam Centrum,380551,,0,,771778,1,
62481,1569,83979651,RET:M009:381113,De Akkers,381113,,0,,771759,1,
62481,1569,83980890,RET:M009:381126,Rotterdam Centraal,381126,,1,,771779,1,
63062,1569,83982076,RET:M006:380471,Pernis,380471,,0,,771683,1,1
63062,1569,83200611,RET:M006:380467,Pernis,380467,,0,,771683,1,1
63062,1569,83984585,RET:M006:380451,Binnenhof,380451,,1,,768821,1,1
63062,1569,83986089,RET:M006:380403,Pernis,380403,,0,,771728,1,
63062,1569,83199829,RET:M006:380355,Binnenhof,380355,,1,,771718,1,
63062,1569,83984232,RET:M006:380390,Binnenhof,380390,,1,,768821,1,1
63062,1569,83986774,RET:M006:380371,Binnenhof,380371,,1,,771718,1,1
63062,1569,83984227,RET:M006:380399,Alexander,380399,,0,,771683,1,1
63062,1569,83984532,RET:M006:380314,Pernis,380314,,0,,771683,1,
63062,1569,83983155,RET:M006:380342,Pernis,380342,,0,,771683,1,
63062,1569,83213892,RET:M006:380322,Pernis,380322,,0,,771683,1,1
63062,1569,83980385,RET:M006:380283,Pernis,380283,,0,,771683,1,1
63062,1569,83201850,RET:M006:380287,Pernis,380287,,0,,771683,1,1
63062,1569,83987654,RET:M006:380261,Pernis,380261,,0,,771683,1,
63062,1569,83209079,RET:M006:380248,Binnenhof,380248,,1,,771718,1,1
63062,1569,83985157,RET:M006:380241,Pernis,380241,,0,,771683,1,
63062,1569,83196755,RET:M006:380190,Capelsebrug,380190,,1,,771718,1,1
63062,1569,83981514,RET:M006:380159,Pernis,380159,,0,,771683,1,
62481,1569,83979832,RET:M009:381095,Rotterdam Centraal,381095,,1,,771764,1,1
62481,1569,83200686,RET:M009:381096,De Akkers,381096,,0,,771674,1,1
62482,1569,83987429,RET:M010:381606,Den Haag Centraal,381606,,1,,771697,1,1
62482,1569,83985987,RET:M010:381585,Pijnacker Zuid,381585,,1,,771753,1,
62482,1569,83211395,RET:M010:381548,Slinge,381548,,0,,771735,1,1
62482,1569,83211387,RET:M010:381546,Slinge,381546,,0,,771735,1,1
62482,1569,83199218,RET:M010:381517,Den Haag Centraal,381517,,1,,771697,1,
62482,1569,83197978,RET:M010:381531,Den Haag Centraal,381531,,1,,771697,1,1
62482,1569,83979758,RET:M010:381502,Slinge,381502,,0,,771735,1,1
62482,1569,83214639,RET:M010:381510,Slinge,381510,,0,,771735,1,
62482,1569,83985078,RET:M010:381467,Den Haag Centraal,381467,,1,,771697,1,1
62482,1569,83212397,RET:M010:381466,Slinge,381466,,0,,771735,1,
62482,1569,83981485,RET:M010:381455,Den Haag Centraal,381455,,1,,771697,1,1
62482,1569,83987715,RET:M010:381457,Den Haag Centraal,381457,,1,,771697,1,1
62482,1569,83985620,RET:M010:381448,Slinge,381448,,0,,771726,1,1
62482,1569,83983375,RET:M010:381435,Den Haag Centraal,381435,,1,,771697,1,1
62482,1569,83983374,RET:M010:381434,Slinge,381434,,0,,771735,1,1
62482,1569,83205841,RET:M010:381379,Slinge,381379,,0,,771735,1,1
62481,1569,83987814,RET:M009:381070,De Akkers,381070,,0,,771674,1,1
62481,1569,83982431,RET:M009:381340,De Akkers,381340,,0,,771715,1,
62481,1569,83987103,RET:M009:381307,Rotterdam Centraal,381307,,1,,771764,1,1
62481,1569,83210821,RET:M009:381290,De Akkers,381290,,0,,771674,1,1
62481,1569,83986561,RET:M009:381273,Rotterdam Centraal,381273,,1,,771764,1,1
62481,1569,83215798,RET:M009:381270,De Akkers,381270,,0,,771715,1,
62481,1569,83982937,RET:M009:381262,De Akkers,381262,,0,,771690,1,
62481,1569,83199242,RET:M009:381252,De Akkers,381252,,0,,771674,1,1
62481,1569,83218305,RET:M009:381220,Rotterdam Centraal,381220,,1,,771764,1,1
62481,1569,83987613,RET:M009:381226,Rotterdam Centraal,381226,,1,,771694,1,
62481,1569,83984002,RET:M009:381211,De Akkers,381211,,0,,771690,1,
62481,1569,83201146,RET:M009:381195,Rotterdam Centraal,381195,,1,,771764,1,1
62481,1569,83979820,RET:M009:381196,De Akkers,381196,,0,,771674,1,1
62481,2611,86090584,RET:M009:444466,Rotterdam Centraal,444466,,1,,771696,1,1
62482,2611,86093776,RET:M010:444697,Den Haag Centraal,444697,,1,,771697,1,1
63062,2611,86083456,RET:M006:443553,Pernis,443553,,0,,771683,1,1
63063,2611,86086873,RET:M007:443886,Schiedam Centrum,443886,,0,,771778,1,1
62482,2611,86081884,RET:M010:444731,Den Haag Centraal,444731,,1,,771697,1,1
62325,2611,86094215,RET:M008:444324,De Terp,444324,,1,,771695,1,1
63063,2611,86093626,RET:M007:443895,Nesselande,443895,,1,,771665,1,1
62325,2611,86084832,RET:M008:444360,De Terp,444360,,1,,771695,1,1
63063,2611,86084862,RET:M007:443858,Nesselande,443858,,1,,771665,1,1
63062,2611,86080544,RET:M006:443309,Pernis,443309,,0,,771683,1,1
63063,2611,86092033,RET:M007:443770,Schiedam Centrum,443770,,0,,771778,1,1
63062,2611,86077933,RET:M006:443352,Binnenhof,443352,,1,,771718,1,1
63063,2611,86083336,RET:M007:443731,Capelsebrug,443731,,1,,771665,1,1
63063,2611,86078851,RET:M007:443702,Nesselande,443702,,1,,771665,1,1
62482,2611,86093214,RET:M010:444723,Den Haag Centraal,444723,,1,,771697,1,1
63063,2611,86084856,RET:M007:443852,Nesselande,443852,,1,,771665,1,1
62482,2611,86079858,RET:M010:444797,Den Haag Centraal,444797,,1,,771697,1,1
63063,2611,86094117,RET:M007:443783,Nesselande,443783,,1,,771702,1,1
62325,2611,86080002,RET:M008:444063,Hoogvliet,444063,,0,,771769,1,1
63062,2611,86090737,RET:M006:443681,Kralingse Zoom,443681,,0,,768850,1,1
62325,2611,86079242,RET:M008:444145,De Terp,444145,,1,,771695,1,1
62482,2611,86082425,RET:M010:444686,Slinge,444686,,0,,771735,1,1
62481,2611,86077420,RET:M009:444440,Rotterdam Centraal,444440,,1,,771696,1,1
62481,2611,86080216,RET:M009:444511,De Akkers,444511,,0,,771674,1,1
62482,2611,86090511,RET:M010:444770,Slinge,444770,,0,,771735,1,1
63063,2611,86093341,RET:M007:443912,Schiedam Centrum,443912,,0,,771778,1,1
63063,2611,86093340,RET:M007:443913,Nesselande,443913,,1,,771665,1,1
62325,2611,86081528,RET:M008:444235,De Terp,444235,,1,,771695,1,1
63062,2611,86090304,RET:M006:443561,Pernis,443561,,0,,771683,1,1
62481,2611,86093534,RET:M009:444578,De Akkers,444578,,0,,771759,1,1
62481,2611,86078309,RET:M009:444383,De Akkers,444383,,0,,771674,1,1
63062,2611,86093884,RET:M006:443329,Pernis,443329,,0,,771683,1,1
62325,2611,86077217,RET:M008:444172,De Terp,444172,,1,,771695,1,1
62482,2611,86077415,RET:M010:444601,Slinge,444601,,0,,771733,1,1
62481,2611,86090100,RET:M009:444374,Rotterdam Centraal,444374,,1,,771754,1,1
63062,2611,86081753,RET:M006:443476,Pernis,443476,,0,,771683,1,1
63063,2611,86093625,RET:M007:443894,Schiedam Centrum,443894,,0,,771778,1,1
63063,2611,86078384,RET:M007:443841,Parkweg,443841,,0,,771767,1,1
63062,2611,86091319,RET:M006:443608,Binnenhof,443608,,1,,771718,1,1
62325,2611,86088676,RET:M008:444026,De Terp,444026,,1,,771731,1,1
63063,2611,86078844,RET:M007:443704,Nesselande,443704,,1,,771665,1,
62482,2611,86083000,RET:M010:444604,Den Haag Centraal,444604,,1,,771697,1,
62481,2611,86093531,RET:M009:444575,Rotterdam Centraal,444575,,1,,771722,1,
62482,2611,86091855,RET:M010:444842,Slinge,444842,,0,,771691,1,
62481,2611,86078793,RET:M009:444494,Rotterdam Centraal,444494,,1,,771754,1,
63063,2611,86080769,RET:M007:443763,Nesselande,443763,,1,,771665,1,
63062,2611,86078104,RET:M006:443628,Binnenhof,443628,,1,,771718,1,
62481,2611,86086781,RET:M009:444561,Rotterdam Centraal,444561,,1,,771722,1,
62482,2611,86093219,RET:M010:444726,Slinge,444726,,0,,771733,1,
62482,2611,86077364,RET:M010:444713,Den Haag Centraal,444713,,1,,771753,1,
63063,2611,86087390,RET:M007:443794,Schiedam Centrum,443794,,0,,771778,1,
62325,2611,86077639,RET:M008:444224,Hoogvliet,444224,,0,,771769,1,
62481,2611,86093530,RET:M009:444574,De Akkers,444574,,0,,771759,1,
62481,2611,86090828,RET:M009:444588,De Akkers,444588,,0,,771674,1,
62325,2611,86088534,RET:M008:444227,De Terp,444227,,1,,771695,1,
62325,2611,86077219,RET:M008:444176,De Terp,444176,,1,,771695,1,
63062,2611,86081240,RET:M006:443490,Pernis,443490,,0,,771728,1,
62325,2611,86087519,RET:M008:444337,Hoogvliet,444337,,0,,771769,1,
62481,2611,86084791,RET:M009:444398,Rotterdam Centraal,444398,,1,,771722,1,
63063,2611,86093343,RET:M007:443914,Schiedam Centrum,443914,,0,,771778,1,
63062,2611,86089342,RET:M006:443636,Pernis,443636,,0,,771683,1,
62482,2462,86087500,RET:M010:441360,Den Haag Centraal,441360,,1,,771697,1,1
62481,2462,86084497,RET:M009:441136,Rotterdam Centraal,441136,,1,,771672,1,1
62482,2462,86088176,RET:M010:441523,Den Haag Centraal,441523,,1,,771699,1,1
62482,2462,86084290,RET:M010:441420,Slinge,441420,,0,,771755,1,1
62482,2462,86084288,RET:M010:441424,Slinge,441424,,0,,771755,1,1
62482,2462,86089052,RET:M010:441403,Den Haag Centraal,441403,,1,,771699,1,1
63062,2462,86089950,RET:M006:440386,Binnenhof,440386,,1,,768821,1,1
62482,2462,86089051,RET:M010:441404,Slinge,441404,,0,,771755,1,1
63063,2462,86094151,RET:M007:440554,Schiedam Centrum,440554,,0,,771778,1,1
62482,2462,86087501,RET:M010:441361,Slinge,441361,,0,,771735,1,1
62482,2462,86085690,RET:M010:441273,Slinge,441273,,0,,771735,1,1
62325,2462,86081058,RET:M008:440716,Hoogvliet,440716,,0,,771769,1,1
63062,2462,86087646,RET:M006:440409,Binnenhof,440409,,1,,768821,1,1
62482,2462,86082378,RET:M010:441479,Den Haag Centraal,441479,,1,,771713,1,1
62482,2462,86080432,RET:M010:441444,Slinge,441444,,0,,771755,1,1
62481,2462,86081684,RET:M009:441184,Rotterdam Centraal,441184,,1,,771696,1,1
62482,2462,86091511,RET:M010:441328,Den Haag Centraal,441328,,1,,771697,1,1
62481,2462,86090291,RET:M009:441144,Rotterdam Centraal,441144,,1,,771696,1,1
62325,2462,86085643,RET:M008:440731,De Terp,440731,,1,,771695,1,1
62325,2462,86082548,RET:M008:440727,De Terp,440727,,1,,771695,1,1
63062,2462,86084909,RET:M006:440372,Binnenhof,440372,,1,,768821,1,1
63062,2462,86084908,RET:M006:440370,Binnenhof,440370,,1,,768821,1,1
62481,2462,86083633,RET:M009:441154,Rotterdam Centraal,441154,,1,,771672,1,1
62482,2462,86081917,RET:M010:441335,Slinge,441335,,0,,771726,1,1
62481,2462,86093943,RET:M009:441094,Rotterdam Centraal,441094,,1,,771696,1,1
62325,2462,86089694,RET:M008:440758,De Terp,440758,,1,,771695,1,1
62325,2462,86080128,RET:M008:440833,De Terp,440833,,1,,771695,1,1
